bit_length,total_bits,random_multiplier,rhs_projection_ell
96,231,53306412140306799003263624676,13949814843243760362776596647195039549025682693049363384547031244951351013259
97,232,89430177052449199829803025890,37256480809632392587194137417652044270875585080368213102962688647830257218699
93,228,7156580167784819964496037546,37430372583294882503788049273144152956226389912740056877354829707687578152898
94,229,19579264224769010796453509107,49359129810541111416452109424526920424319512013166704078996641442354442705164
95,230,33513170576223427016043763074,45888331085484228246405580304627229909993394288522890420625397089358276971053
96,231,65427696245457164895532792500,9855347187669395558832079599105537389242831062227419499124953143321003184062
97,232,138174898890366106118122233956,82124276070969053954758494651210827227067816301417156140468819152454258147685
93,228,5883172595335922809469157977,34889295037609368954960118607741893633373008900564322419012017958821761706247
94,229,13044387093475336070180531335,37195498477440103137698096664973647850322747361816053292796607570698461618939
95,230,22328022919389840931050708952,85795744937181689734506179729667123273603274983900653824818218470129428466424
96,231,43975312186922538292910777772,11233143969274071621820289212034223021019267191114923941265784551013564020004
97,232,100703955066570736085588712900,26312513936492557619519445538046804402203497529064614406034557038293583144560
93,228,6517443221142253549962828091,83737054614470485134497273095844651542012245479754387516248979702885489312517
94,229,14421558892482231417341860069,29949619426026980264075045025719128553434352048160945258978505103305282079657
95,230,23962029898645544729029865613,21750898260608584259412981862506554162196744103984504337769529425951815261545
96,231,39867012459048656291141000332,15199749915167621445465414461668902989270872381797409386672423758855625461155
97,232,100092169548894236752142115792,93555569755439751613696527885359780281078534881855664491692186316793299861646
93,228,9213705325044676030856681525,23635005653049251380976797045075697327490979257122425144431183291017819741924
94,229,11800720804925263996187352728,1733295070647069528808070359121285952095082220774268674903236889707977637343
95,230,39165018550732694862561312675,35498211508357171280599324133080666985987195537277878051139826620874518959460
96,231,50424986001335105919494316185,61269145815360695205567732232976863745285878428054601641648022477056134083358
97,232,115865339111670884378986896332,93440865768740412276355567032997467591097986478921494229701177650784845384153
93,228,8704241270386393307334900767,106806415908922678312496438137282713513685547876550712127881546097008759144908
94,229,19228800213905678397563225599,12606807249055949943905245356090974478923491613246255175973160078170680304789
95,230,24223582068699852164081004529,106110321419101358428578399554904570239071897556319172509696213638548674064849
96,231,62609025235119775083918430636,29782757610896964863218612140808812286887505720788656986060762631688584931441
97,232,120258890044037394889259336984,98110911787319964890179329281713927615663450617265080562188858100536302712643
93,228,8596478350894550270332796647,107305308083077931789964170229439169261109801477793124697834482325786080696118
94,229,10068513430706116471131536686,85456762090176292295174679771760223605500204549484535101692128096947479111597
95,230,36993738589463913114180338555,78658823510597530143920357503041347916884866353570320995501043393101908281566
96,231,46515725558388078706217545380,70092142607746697950245007827052245796235328170516199820107191137664360535966
97,232,114451695023235862779389331782,50340290331170839900684628841082287963751924571037871885087116304641827008060
93,228,8663091878331841211999408890,3188302935732267814505904607006945335902558360364210381423513830351876153159
94,229,14314418967219831009132672664,1561243925497822594172683841758902253689850930321526413662821447490333682054
95,230,25325833168557662652147211870,38858782082947674835548985736138184726616232682046930921159534496659806571807
96,231,71108107320365035410559129030,106237586859009153624018226460389129581908283808816041723005099127135147226015
97,232,89796923660344377000677477915,79383484755491584451386886453227408975390209383107879883704187570806125675105
93,228,9530581207742154809706967401,1792213700913267237027202395270353881338251485426379430145097707205205628893
94,229,14962123826302350210223290270,77641021146069609025487190875310730077493156256076635390337577318926860295855
95,230,32577220664416478880900410319,107815390018606042566594827432667411743536726655146736893007360212680265566763
96,231,50892204637060886152293391643,9630887104916909135948402472047265930204118900891977289023038484675990106282
97,232,103876083222394772182449451091,72965115561068343561344789954873516212203358225735415724053661480721605994261
93,228,8197587528482969623323568374,50972911171308473160012205694969747129326827504793641314943924210790244935740
94,229,11050058554147682040990521107,61032364390188368215025897624879445170745510734382531420522860352427724829211
95,230,30790181358911543517937434857,113448267251153144641270622844282506725580630448686449752671397993995514565203
96,231,48858899321272786278034793354,77458329992127740960544427551784040957344061021688365333900968588556793218777
97,232,150682651527428026862053205215,53752290646027977046812880765949424400158000938246018831709115208777939650629
93,228,8890488675365073731869802412,36372743880005092654040870658043246180822926890629914090368552255517512173026
94,229,14365126484411879170677254311,40023760674516574911563900792802210259159913604146774912256483928451065732231
95,230,37146949248919044464716925409,21467286241478295071569283562410089266248185627927838727747348462150483083752
96,231,62703719724964161718754113561,90026528280321680805336007878855877639582927395991099641455479552436493301731
97,232,93557612006265276154204873608,57932817665791983146297360864741579189960293905973277264772748060736315133846
93,228,6184214784322011117563781115,73520409966671535292575180607818786732598439632630668057349332487233483105160
94,229,14427725475431673799275751195,83493584686705464620781633001614127477413195298476139618987506112443514377499
95,230,37450504314158323869156923170,3576843810650912167747291539832069117824909194396741785631385302590714692979
96,231,56991028122999062244403273991,50513719703957822819721577648861686386416061798341961751778725534555107407999
97,232,125395126507277946908316663100,9327418725002878382232882712730327761140910439064095040025003260843531572735
93,228,5694967837961007603724487167,60455555115447776707373477845905997148609569607438783013624286555929253600110
94,229,18363856797563031569841904640,87769361454241566729327667675129499969977047455465137606289143100667728250689
95,230,34804027785067976946173670326,111523492582544956049012947321655214198593062282470002832867454538840906134542
96,231,40855247699501683964937919784,75127931302342442114605579680091843114560147342340330106813417880080312431559
97,232,148351077610835674511343858070,38163811693072955064721448037744941530798887781656554571603716478158706000482
93,228,8054818528408347310616336377,64068012729658837786247532288961657715093321867841481356112078259164465245828
94,229,16604889664049592505828787954,355692423667122225339411808091036108966194562898772417746625457846518752252
95,230,28662936961797328252384028835,75805817358291979610221748171353285511079354383157824254107684095381943149742
96,231,63919435871378675972019513061,49656908737635523950332491016638428781296746524268699590273804438936407888415
97,232,79789703939939182175624642077,6826962771742606795095038581597589473779542373542192914333880038166735509529
93,228,6110179786839657153363351883,109205936434658736378453201891372097723021486658640779221020968491042357874501
